State,Occupation,Total Employees,Hourly Mean,Annual Mean,Hourly Median,Annual Median
Nevada,"Education Administrators, Preschool and Childcare Center/Program",140.0,21.86,45460.0,18.45,38370.0
Nevada,"Education Administrators, Postsecondary",680.0,56.99,118530.0,48.24,100350.0
Nevada,"Education Administrators, All Other",100.0,37.32,77630.0,40.19,83590.0
Nevada,Architectural and Engineering Managers,960.0,65.1,135410.0,62.39,129770.0
Nevada,Food Service Managers,2410.0,33.12,68880.0,29.8,61990.0
Nevada,Gaming Managers,530.0,48.65,101190.0,38.76,80620.0
Nevada,Lodging Managers,600.0,35.06,72930.0,28.67,59640.0
Nevada,Medical and Health Services Managers,1780.0,51.29,106690.0,49.38,102710.0
Nevada,Natural Sciences Managers,180.0,54.07,112470.0,49.43,102820.0
Nevada,Postmasters and Mail Superintendents,70.0,31.07,64630.0,30.53,63490.0
Nevada,"Property, Real Estate, and Community Association Managers",3350.0,27.55,57310.0,22.67,47160.0
Nevada,Social and Community Service Managers,760.0,32.07,66700.0,29.96,62310.0
Nevada,Emergency Management Directors,40.0,41.4,86100.0,43.35,90170.0
Nevada,"Managers, All Other",5910.0,46.78,97300.0,43.53,90540.0
Nevada,Business and Financial Operations Occupations,43830.0,30.99,64450.0,28.22,58700.0
Nevada,"Agents and Business Managers of Artists, Performers, and Athletes",120.0,37.57,78150.0,22.92,47680.0
Nevada,"Buyers and Purchasing Agents, Farm Products",70.0,30.15,62700.0,29.38,61120.0
Nevada,"Wholesale and Retail Buyers, Except Farm Products",700.0,27.95,58140.0,27.62,57460.0
Nevada,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",1880.0,27.22,56620.0,25.49,53030.0
Nevada,"Claims Adjusters, Examiners, and Investigators",1500.0,31.44,65390.0,31.96,66470.0
Nevada,Compliance Officers,2000.0,31.27,65040.0,29.53,61420.0
Nevada,Cost Estimators,1810.0,30.09,62590.0,28.36,58980.0
Nevada,Human Resources Specialists,3220.0,26.79,55710.0,25.69,53440.0
Nevada,Labor Relations Specialists,670.0,31.88,66310.0,31.25,65000.0
Nevada,Logisticians,340.0,32.6,67820.0,32.14,66860.0
Nevada,Management Analysts,2940.0,35.05,72910.0,31.83,66210.0
Nevada,"Meeting, Convention, and Event Planners",1090.0,23.24,48340.0,21.76,45260.0
Nevada,Fundraisers,260.0,24.5,50970.0,24.99,51980.0
Nevada,"Compensation, Benefits, and Job Analysis Specialists",370.0,28.32,58910.0,27.09,56340.0
Nevada,Training and Development Specialists,2500.0,24.74,51450.0,23.08,48010.0
Nevada,"Business Operations Specialists, All Other",6220.0,34.03,70790.0,28.48,59240.0
Nevada,Accountants and Auditors,7610.0,30.77,64000.0,28.99,60290.0
Nevada,Appraisers and Assessors of Real Estate,690.0,29.71,61790.0,27.18,56530.0
Nevada,Budget Analysts,300.0,34.12,70980.0,32.98,68590.0
Nevada,Financial Analysts,770.0,32.7,68020.0,32.03,66610.0
Nevada,Personal Financial Advisors,710.0,58.31,121290.0,49.05,102020.0
Nevada,Insurance Underwriters,300.0,34.12,70970.0,33.68,70050.0
Nevada,Financial Examiners,180.0,33.99,70700.0,33.23,69120.0
Nevada,Credit Counselors,80.0,24.35,50650.0,25.46,52950.0
Nevada,Loan Officers,2200.0,36.52,75970.0,31.15,64780.0
Nevada,"Tax Examiners and Collectors, and Revenue Agents",240.0,31.17,64830.0,29.07,60470.0
Nevada,Tax Preparers,470.0,24.07,50070.0,20.56,42760.0
Nevada,"Financial Specialists, All Other",1150.0,25.83,53730.0,24.36,50660.0
Nevada,Computer and Mathematical Occupations,18050.0,36.13,75150.0,33.8,70300.0
Nevada,Computer Systems Analysts,1800.0,38.57,80220.0,39.23,81610.0
Nevada,Information Security Analysts,410.0,39.85,82890.0,36.6,76130.0
Nevada,Computer Programmers,1880.0,38.36,79790.0,38.73,80560.0
Nevada,"Software Developers, Applications",2440.0,49.33,102610.0,44.16,91860.0
Nevada,"Software Developers, Systems Software",890.0,43.68,90850.0,41.73,86810.0
Nevada,Web Developers,780.0,29.14,60610.0,27.48,57150.0
Nevada,Database Administrators,710.0,38.18,79420.0,36.37,75660.0
Nevada,Network and Computer Systems Administrators,1330.0,38.19,79430.0,37.53,78060.0
Nevada,Computer Network Architects,520.0,44.98,93560.0,45.22,94050.0
Nevada,Computer User Support Specialists,3440.0,24.39,50720.0,23.02,47870.0
Nevada,Computer Network Support Specialists,910.0,31.1,64690.0,28.32,58910.0
Nevada,"Computer Occupations, All Other",2350.0,31.98,66520.0,31.48,65470.0
Nevada,Operations Research Analysts,350.0,38.78,80670.0,36.15,75190.0
Nevada,Statisticians,90.0,41.29,85870.0,37.5,78010.0
Nevada,Architecture and Engineering Occupations,12570.0,37.34,77670.0,35.59,74020.0
Nevada,"Architects, Except Landscape and Naval",360.0,41.05,85390.0,40.43,84090.0
Nevada,Cartographers and Photogrammetrists,130.0,36.8,76540.0,39.0,81110.0
Nevada,Surveyors,410.0,33.82,70340.0,32.29,67160.0
Nevada,Aerospace Engineers,360.0,42.38,88140.0,39.61,82380.0
Nevada,Chemical Engineers,50.0,46.81,97370.0,44.64,92850.0
Nevada,Civil Engineers,1900.0,41.53,86380.0,40.42,84080.0
Nevada,Computer Hardware Engineers,180.0,43.41,90290.0,39.17,81470.0
Nevada,Electrical Engineers,690.0,44.93,93450.0,42.54,88480.0
Nevada,"Electronics Engineers, Except Computer",820.0,44.84,93280.0,44.67,92920.0
Nevada,Environmental Engineers,310.0,41.07,85420.0,38.34,79750.0
Nevada,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",290.0,44.36,92270.0,41.87,87090.0
Nevada,Industrial Engineers,410.0,39.35,81860.0,39.42,82000.0
Nevada,Materials Engineers,90.0,45.14,93890.0,44.27,92070.0
Nevada,Mechanical Engineers,660.0,43.94,91390.0,39.22,81580.0
Nevada,"Mining and Geological Engineers, Including Mining Safety Engineers",400.0,44.5,92560.0,42.89,89210.0
Nevada,"Engineers, All Other",580.0,49.76,103510.0,48.33,100530.0
Nevada,Architectural and Civil Drafters,730.0,24.29,50520.0,23.36,48580.0
Nevada,Electrical and Electronics Drafters,190.0,27.64,57500.0,26.91,55960.0
Nevada,Mechanical Drafters,210.0,23.77,49450.0,20.2,42020.0
Nevada,"Drafters, All Other",180.0,25.17,52350.0,23.85,49610.0
Nevada,Civil Engineering Technicians,890.0,27.56,57320.0,27.06,56280.0
Nevada,Electrical and Electronics Engineering Technicians,1570.0,33.14,68940.0,33.02,68670.0
Nevada,Electro-Mechanical Technicians,100.0,23.61,49110.0,22.05,45860.0
Nevada,Environmental Engineering Technicians,110.0,30.11,62630.0,29.36,61070.0
Nevada,Industrial Engineering Technicians,100.0,24.78,51540.0,22.94,47720.0
Nevada,Mechanical Engineering Technicians,150.0,28.87,60060.0,25.15,52310.0
Nevada,"Engineering Technicians, Except Drafters, All Other",370.0,29.85,62090.0,31.03,64540.0
Nevada,Surveying and Mapping Technicians,250.0,25.91,53890.0,26.49,55100.0
Nevada,"Life, Physical, and Social Science Occupations",8400.0,32.02,66600.0,28.76,59820.0
Nevada,Microbiologists,70.0,38.05,79140.0,37.03,77020.0
Nevada,Zoologists and Wildlife Biologists,170.0,32.56,67730.0,31.39,65290.0
Nevada,"Biological Scientists, All Other",220.0,33.39,69450.0,34.14,71020.0
Nevada,Conservation Scientists,230.0,30.15,62720.0,29.44,61230.0
Nevada,"Life Scientists, All Other",40.0,28.72,59740.0,26.63,55400.0
Nevada,Atmospheric and Space Scientists,90.0,45.38,94390.0,43.85,91200.0
Nevada,Chemists,250.0,37.47,77930.0,36.12,75120.0
Nevada,Materials Scientists,90.0,59.88,124550.0,66.69,138710.0
Nevada,"Environmental Scientists and Specialists, Including Health",770.0,32.77,68170.0,32.04,66640.0
Nevada,"Geoscientists, Except Hydrologists and Geographers",720.0,44.4,92350.0,40.26,83750.0
Nevada,Hydrologists,140.0,49.87,103720.0,43.17,89790.0
Nevada,"Physical Scientists, All Other",200.0,37.3,77590.0,32.64,67880.0
Nevada,Economists,110.0,39.72,82610.0,37.71,78440.0
Nevada,"Clinical, Counseling, and School Psychologists",490.0,35.0,72800.0,34.78,72330.0
Nevada,Urban and Regional Planners,210.0,39.87,82940.0,40.08,83370.0
Nevada,Anthropologists and Archeologists,160.0,31.62,65770.0,28.49,59250.0
Nevada,"Social Scientists and Related Workers, All Other",130.0,34.6,71970.0,34.21,71150.0
Nevada,Biological Technicians,320.0,20.68,43020.0,20.23,42070.0
Nevada,Chemical Technicians,1040.0,24.3,50550.0,23.93,49770.0
Nevada,Geological and Petroleum Technicians,230.0,21.79,45320.0,21.21,44110.0
Nevada,Social Science Research Assistants,150.0,22.15,46060.0,22.09,45950.0
Nevada,"Environmental Science and Protection Technicians, Including Health",480.0,26.16,54410.0,25.2,52410.0
Nevada,Forensic Science Technicians,230.0,35.81,74480.0,35.78,74420.0
Nevada,Forest and Conservation Technicians,510.0,18.2,37850.0,17.31,36010.0
Nevada,"Life, Physical, and Social Science Technicians, All Other",680.0,23.69,49270.0,22.51,46810.0
Nevada,Community and Social Service Occupations,11810.0,24.47,50890.0,23.54,48970.0
Nevada,Substance Abuse and Behavioral Disorder Counselors,460.0,22.98,47800.0,22.18,46130.0
Nevada,"Educational, Guidance, School, and Vocational Counselors",2010.0,24.67,51310.0,25.72,53490.0
Nevada,Marriage and Family Therapists,360.0,26.8,55740.0,24.67,51320.0
Nevada,Mental Health Counselors,680.0,22.96,47750.0,22.21,46190.0
Nevada,Rehabilitation Counselors,300.0,21.13,43960.0,19.35,40240.0
Nevada,"Child, Family, and School Social Workers",3230.0,23.51,48900.0,22.27,46320.0
Nevada,Healthcare Social Workers,610.0,34.14,71020.0,30.28,62970.0
Nevada,Mental Health and Substance Abuse Social Workers,670.0,27.62,57460.0,27.09,56340.0
Nevada,"Social Workers, All Other",280.0,33.46,69600.0,35.34,73510.0
Nevada,Health Educators,190.0,33.5,69680.0,30.99,64460.0
Nevada,Probation Officers and Correctional Treatment Specialists,860.0,28.25,58760.0,27.55,57300.0
Nevada,Social and Human Service Assistants,1360.0,18.34,38140.0,17.11,35580.0
Nevada,Community Health Workers,170.0,21.48,44680.0,17.48,36350.0
Nevada,"Community and Social Service Specialists, All Other",450.0,19.35,40240.0,17.64,36690.0
Nevada,Clergy,130.0,25.69,53440.0,25.03,52060.0
Nevada,Legal Occupations,8420.0,51.07,106220.0,41.12,85520.0
Nevada,Lawyers,5050.0,64.63,134440.0,56.35,117200.0
Nevada,Judicial Law Clerks,120.0,29.71,61810.0,29.32,60980.0
Nevada,"Administrative Law Judges, Adjudicators, and Hearing Officers",150.0,35.18,73180.0,29.78,61940.0
Nevada,"Judges, Magistrate Judges, and Magistrates",230.0,74.19,154300.0,80.06,166520.0
Nevada,Paralegals and Legal Assistants,1930.0,26.3,54700.0,26.12,54340.0
Nevada,Court Reporters,110.0,28.49,59250.0,28.54,59370.0
Nevada,"Title Examiners, Abstractors, and Searchers",450.0,28.38,59020.0,27.16,56490.0
Nevada,"Legal Support Workers, All Other",360.0,29.22,60790.0,25.43,52890.0
Nevada,"Education, Training, and Library Occupations",53520.0,23.37,48610.0,22.19,46150.0
Nevada,"Vocational Education Teachers, Postsecondary",970.0,22.12,46000.0,18.55,38590.0
Nevada,"Preschool Teachers, Except Special Education",1630.0,15.52,32270.0,13.46,28000.0
Nevada,Adult Basic and Secondary Education and Literacy Teachers and Instructors,200.0,24.46,50870.0,22.36,46510.0
Nevada,Self-Enrichment Education Teachers,1080.0,19.27,40090.0,16.36,34020.0
Nevada,Substitute Teachers,6190.0,13.34,27760.0,13.56,28200.0
Nevada,Archivists,30.0,24.91,51820.0,24.45,50850.0
Nevada,Curators,120.0,29.23,60800.0,27.3,56770.0
Nevada,Museum Technicians and Conservators,140.0,15.24,31710.0,15.64,32530.0
Nevada,Librarians,720.0,31.27,65030.0,31.64,65810.0
Nevada,Library Technicians,450.0,15.64,32530.0,12.94,26910.0
Nevada,Farm and Home Management Advisors,30.0,42.17,87720.0,40.04,83280.0
Nevada,Instructional Coordinators,270.0,29.32,60980.0,28.73,59750.0
Nevada,"Education, Training, and Library Workers, All Other",1860.0,26.52,55170.0,25.61,53260.0
Nevada,"Arts, Design, Entertainment, Sports, and Media Occupations",19600.0,24.64,51260.0,21.06,43810.0
Nevada,Art Directors,190.0,40.76,84780.0,37.73,78490.0
Nevada,Multimedia Artists and Animators,160.0,30.13,62680.0,28.9,60120.0
Nevada,"Artists and Related Workers, All Other",50.0,25.67,53390.0,27.02,56200.0
Nevada,Commercial and Industrial Designers,80.0,37.78,78590.0,36.21,75320.0
Nevada,Floral Designers,360.0,16.06,33410.0,15.41,32060.0
Nevada,Graphic Designers,1780.0,23.48,48840.0,22.22,46220.0
Nevada,Interior Designers,500.0,25.2,52410.0,23.4,48670.0
Nevada,Merchandise Displayers and Window Trimmers,1740.0,12.97,26980.0,11.03,22940.0
Nevada,Set and Exhibit Designers,290.0,20.62,42890.0,19.34,40230.0
Nevada,"Designers, All Other",50.0,37.56,78130.0,33.87,70460.0
Nevada,Producers and Directors,980.0,34.27,71290.0,28.87,60050.0
Nevada,Radio and Television Announcers,260.0,21.32,44340.0,14.97,31140.0
Nevada,Public Address System and Other Announcers,180.0,16.41,34130.0,19.5,40570.0
Nevada,Broadcast News Analysts,40.0,41.39,86080.0,33.1,68850.0
Nevada,Reporters and Correspondents,270.0,23.34,48540.0,20.43,42490.0
Nevada,Public Relations Specialists,1170.0,25.87,53820.0,24.78,51540.0
Nevada,Editors,460.0,25.67,53400.0,22.91,47660.0
Nevada,Technical Writers,220.0,31.15,64790.0,30.98,64430.0
Nevada,Writers and Authors,210.0,25.99,54050.0,23.35,48560.0
Nevada,"Media and Communication Workers, All Other",490.0,24.51,50990.0,23.86,49630.0
Nevada,Audio and Video Equipment Technicians,2720.0,26.05,54180.0,26.2,54490.0
Nevada,Broadcast Technicians,140.0,20.7,43070.0,17.9,37230.0
Nevada,Photographers,740.0,17.72,36850.0,17.43,36250.0
Nevada,Film and Video Editors,260.0,24.61,51200.0,21.18,44060.0
Nevada,"Media and Communication Equipment Workers, All Other",180.0,31.13,64750.0,30.81,64080.0
Nevada,Healthcare Practitioners and Technical Occupations,56200.0,42.6,88600.0,37.25,77480.0
Nevada,Chiropractors,260.0,46.73,97210.0,37.83,78690.0
Nevada,"Dentists, General",910.0,101.29,210690.0,94.43,196410.0
Nevada,"Dentists, All Other Specialists",40.0,86.53,179990.0,85.1,177010.0
Nevada,Dietitians and Nutritionists,330.0,31.84,66230.0,31.35,65210.0
Nevada,Optometrists,280.0,60.98,126850.0,54.36,113070.0
Nevada,Pharmacists,2340.0,59.34,123430.0,60.9,126670.0
Nevada,Family and General Practitioners,830.0,88.08,183200.0,85.64,178130.0
Nevada,"Pediatricians, General",160.0,100.71,209480.0,93.88,195270.0
Nevada,Psychiatrists,60.0,82.42,171430.0,66.89,139120.0
Nevada,Physician Assistants,540.0,61.72,128370.0,56.82,118180.0
Nevada,Podiatrists,30.0,67.38,140140.0,57.17,118920.0
Nevada,Occupational Therapists,680.0,48.98,101870.0,44.62,92810.0
Nevada,Physical Therapists,1580.0,58.09,120820.0,48.0,99840.0
Nevada,Radiation Therapists,80.0,37.47,77940.0,36.57,76060.0
Nevada,Recreational Therapists,110.0,24.71,51390.0,25.76,53580.0
Nevada,Respiratory Therapists,960.0,34.92,72630.0,34.69,72160.0
Nevada,Speech-Language Pathologists,760.0,38.98,81080.0,32.2,66980.0
Nevada,"Therapists, All Other",40.0,43.62,90720.0,50.03,104060.0
Nevada,Veterinarians,490.0,58.61,121910.0,44.23,92000.0
Nevada,Registered Nurses,20250.0,40.28,83790.0,40.36,83940.0
Nevada,Nurse Practitioners,660.0,49.62,103220.0,48.59,101070.0
Nevada,Audiologists,150.0,31.05,64590.0,28.95,60210.0
Nevada,Medical and Clinical Laboratory Technologists,820.0,34.7,72180.0,35.0,72800.0
Nevada,Medical and Clinical Laboratory Technicians,820.0,22.29,46350.0,21.27,44230.0
Nevada,Dental Hygienists,1920.0,41.61,86550.0,43.11,89680.0
Nevada,Cardiovascular Technologists and Technicians,430.0,33.38,69430.0,35.6,74040.0
Nevada,Diagnostic Medical Sonographers,720.0,35.04,72890.0,35.13,73070.0
Nevada,Nuclear Medicine Technologists,130.0,39.54,82250.0,40.95,85170.0
Nevada,Radiologic Technologists,1390.0,32.98,68590.0,32.49,67590.0
Nevada,Magnetic Resonance Imaging Technologists,400.0,42.62,88660.0,42.69,88790.0
Nevada,Emergency Medical Technicians and Paramedics,1590.0,17.98,37400.0,16.6,34540.0
Nevada,Dietetic Technicians,100.0,15.96,33190.0,15.27,31750.0
Nevada,Pharmacy Technicians,3380.0,17.07,35500.0,16.79,34920.0
Nevada,Psychiatric Technicians,180.0,14.57,30310.0,13.9,28910.0
Nevada,Respiratory Therapy Technicians,120.0,31.37,65260.0,31.75,66040.0
Nevada,Surgical Technologists,880.0,29.15,60640.0,29.52,61400.0
Nevada,Veterinary Technologists and Technicians,590.0,16.67,34680.0,16.69,34720.0
Nevada,Ophthalmic Medical Technicians,280.0,16.98,35330.0,16.7,34740.0
Nevada,Licensed Practical and Licensed Vocational Nurses,2570.0,25.72,53500.0,25.47,52970.0
Nevada,Medical Records and Health Information Technicians,1720.0,21.29,44290.0,20.31,42240.0
Nevada,"Opticians, Dispensing",430.0,19.55,40660.0,17.41,36210.0
Nevada,Orthotists and Prosthetists,70.0,31.87,66300.0,29.73,61850.0
Nevada,"Health Technologists and Technicians, All Other",1500.0,22.17,46120.0,19.97,41530.0
Nevada,Occupational Health and Safety Specialists,570.0,34.56,71890.0,34.24,71220.0
Nevada,Occupational Health and Safety Technicians,150.0,27.37,56930.0,26.08,54250.0
Nevada,"Healthcare Practitioners and Technical Workers, All Other",400.0,23.46,48800.0,20.71,43080.0
Nevada,Healthcare Support Occupations,23690.0,16.52,34350.0,15.56,32360.0
Nevada,Home Health Aides,1430.0,13.86,28840.0,11.54,24000.0
Nevada,Psychiatric Aides,440.0,16.33,33960.0,15.48,32200.0
Nevada,Nursing Assistants,5830.0,16.18,33650.0,15.42,32080.0
Nevada,Orderlies,310.0,15.62,32490.0,15.64,32530.0
Nevada,Physical Therapist Assistants,510.0,27.98,58210.0,29.68,61720.0
Nevada,Physical Therapist Aides,360.0,14.87,30920.0,13.25,27560.0
Nevada,Massage Therapists,1580.0,13.44,27950.0,10.1,21010.0
Nevada,Dental Assistants,2570.0,17.48,36350.0,17.36,36110.0
Nevada,Medical Assistants,6590.0,15.73,32720.0,15.27,31760.0
Nevada,Medical Equipment Preparers,260.0,21.17,44040.0,20.85,43360.0
Nevada,Medical Transcriptionists,380.0,15.88,33030.0,15.37,31960.0
Nevada,Pharmacy Aides,110.0,14.82,30830.0,14.43,30010.0
Nevada,Veterinary Assistants and Laboratory Animal Caretakers,700.0,12.18,25330.0,11.59,24110.0
Nevada,Phlebotomists,960.0,17.55,36510.0,17.16,35700.0
Nevada,"Healthcare Support Workers, All Other",1490.0,19.69,40950.0,19.29,40120.0
Nevada,Protective Service Occupations,41050.0,20.12,41850.0,16.09,33460.0
Nevada,First-Line Supervisors of Correctional Officers,290.0,40.55,84340.0,37.61,78220.0
Nevada,First-Line Supervisors of Police and Detectives,860.0,49.9,103780.0,51.24,106580.0
Nevada,First-Line Supervisors of Fire Fighting and Prevention Workers,530.0,40.65,84550.0,40.3,83820.0
Nevada,"First-Line Supervisors of Protective Service Workers, All Other",1570.0,23.41,48680.0,22.71,47240.0
Nevada,Firefighters,1660.0,29.91,62220.0,29.56,61490.0
Nevada,Fire Inspectors and Investigators,130.0,40.21,83630.0,42.25,87880.0
Nevada,Bailiffs,160.0,23.54,48960.0,24.5,50950.0
Nevada,Detectives and Criminal Investigators,540.0,39.93,83050.0,37.94,78920.0
Nevada,Fish and Game Wardens,40.0,29.71,61800.0,28.77,59840.0
Nevada,Parking Enforcement Workers,50.0,21.13,43940.0,20.97,43620.0
Nevada,Police and Sheriff's Patrol Officers,4560.0,34.63,72040.0,34.79,72370.0
Nevada,Animal Control Workers,90.0,23.46,48800.0,22.95,47740.0
Nevada,Private Detectives and Investigators,260.0,25.03,52070.0,23.35,48570.0
Nevada,Gaming Surveillance Officers and Gaming Investigators,800.0,18.57,38630.0,18.05,37550.0
Nevada,Security Guards,21230.0,13.58,28260.0,12.39,25770.0
Nevada,Crossing Guards,1450.0,10.7,22250.0,10.46,21750.0
Nevada,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",1520.0,10.95,22780.0,10.76,22390.0
Nevada,Transportation Security Screeners,1170.0,18.15,37750.0,17.68,36770.0
Nevada,"Protective Service Workers, All Other",1250.0,21.45,44630.0,19.17,39880.0
Nevada,Food Preparation and Serving Related Occupations,181260.0,12.74,26500.0,11.39,23690.0
Nevada,Chefs and Head Cooks,3440.0,25.55,53140.0,23.36,48580.0
Nevada,First-Line Supervisors of Food Preparation and Serving Workers,9380.0,17.87,37160.0,17.04,35450.0
Nevada,"Cooks, Fast Food",8400.0,10.33,21490.0,9.68,20130.0
Nevada,"Cooks, Institution and Cafeteria",1580.0,15.5,32250.0,14.79,30770.0
Nevada,"Cooks, Restaurant",20860.0,14.86,30910.0,14.07,29260.0
Nevada,"Cooks, Short Order",1950.0,14.22,29580.0,13.18,27410.0
Nevada,"Cooks, All Other",180.0,18.17,37780.0,17.82,37060.0
Nevada,Food Preparation Workers,11970.0,12.14,25260.0,10.7,22260.0
Nevada,Bartenders,14870.0,13.43,27920.0,12.68,26370.0
Nevada,"Combined Food Preparation and Serving Workers, Including Fast Food",30950.0,9.83,20440.0,9.27,19280.0
Nevada,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",4670.0,12.02,25010.0,11.59,24110.0
Nevada,Waiters and Waitresses,39450.0,12.26,25510.0,10.79,22450.0
Nevada,"Food Servers, Nonrestaurant",1750.0,11.87,24690.0,11.6,24140.0
Nevada,Dining Room and Cafeteria Attendants and Bartender Helpers,13070.0,11.93,24810.0,11.34,23590.0
Nevada,Dishwashers,10450.0,12.35,25680.0,11.36,23630.0
Nevada,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",5990.0,12.63,26280.0,11.61,24140.0
Nevada,"Food Preparation and Serving Related Workers, All Other",2300.0,13.43,27930.0,13.38,27830.0
Nevada,Building and Grounds Cleaning and Maintenance Occupations,73420.0,14.33,29810.0,14.91,31010.0
Nevada,First-Line Supervisors of Housekeeping and Janitorial Workers,3360.0,19.19,39920.0,18.98,39480.0
Nevada,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",850.0,24.29,50510.0,22.84,47500.0
Nevada,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",31090.0,13.69,28470.0,14.18,29500.0
Nevada,Maids and Housekeeping Cleaners,26320.0,14.47,30100.0,15.85,32980.0
Nevada,Pest Control Workers,600.0,20.66,42960.0,21.09,43860.0
Nevada,Landscaping and Groundskeeping Workers,10950.0,13.16,27370.0,12.04,25050.0
Nevada,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",90.0,15.97,33210.0,14.83,30850.0
Nevada,Personal Care and Service Occupations,74480.0,12.94,26910.0,10.47,21770.0
Nevada,Gaming Supervisors,5750.0,27.6,57400.0,27.48,57150.0
Nevada,Slot Supervisors,1200.0,18.84,39180.0,17.59,36580.0
Nevada,First-Line Supervisors of Personal Service Workers,2180.0,18.03,37510.0,16.86,35070.0
Nevada,Animal Trainers,50.0,11.62,24170.0,10.49,21820.0
Nevada,Nonfarm Animal Caretakers,1800.0,11.34,23590.0,10.46,21750.0
Nevada,Gaming Dealers,21500.0,8.63,17950.0,8.57,17820.0
Nevada,Gaming and Sports Book Writers and Runners,1490.0,11.31,23530.0,11.05,22980.0
Nevada,"Gaming Service Workers, All Other",3690.0,13.92,28950.0,13.35,27780.0
Nevada,"Ushers, Lobby Attendants, and Ticket Takers",2470.0,13.82,28750.0,13.18,27400.0
Nevada,Amusement and Recreation Attendants,4350.0,10.87,22610.0,9.56,19880.0
Nevada,Costume Attendants,290.0,25.85,53760.0,26.13,54340.0
Nevada,"Locker Room, Coatroom, and Dressing Room Attendants",250.0,12.65,26300.0,12.05,25060.0
Nevada,"Entertainment Attendants and Related Workers, All Other",330.0,14.47,30100.0,14.29,29710.0
Nevada,"Morticians, Undertakers, and Funeral Directors",130.0,17.82,37070.0,16.76,34860.0
Nevada,"Hairdressers, Hairstylists, and Cosmetologists",3280.0,12.03,25020.0,11.02,22920.0
Nevada,"Makeup Artists, Theatrical and Performance",40.0,21.19,44070.0,11.29,23470.0
Nevada,Manicurists and Pedicurists,200.0,9.36,19470.0,8.97,18650.0
Nevada,Skincare Specialists,540.0,13.27,27600.0,11.17,23230.0
Nevada,Baggage Porters and Bellhops,2710.0,13.61,28310.0,13.81,28720.0
Nevada,Concierges,1230.0,16.31,33930.0,16.79,34930.0
Nevada,Tour Guides and Escorts,460.0,15.11,31430.0,15.12,31440.0
Nevada,Childcare Workers,3130.0,10.54,21910.0,9.94,20670.0
Nevada,Personal Care Aides,11020.0,10.87,22600.0,10.84,22550.0
Nevada,Fitness Trainers and Aerobics Instructors,2030.0,17.71,36840.0,15.84,32940.0
Nevada,Recreation Workers,1470.0,15.45,32140.0,12.72,26460.0
Nevada,Residential Advisors,410.0,12.59,26190.0,11.9,24750.0
Nevada,"Personal Care and Service Workers, All Other",2300.0,15.94,33160.0,15.97,33210.0
Nevada,Sales and Related Occupations,139010.0,17.02,35400.0,12.59,26180.0
Nevada,First-Line Supervisors of Retail Sales Workers,10720.0,20.18,41970.0,18.72,38940.0
Nevada,First-Line Supervisors of Non-Retail Sales Workers,1370.0,30.92,64310.0,26.79,55720.0
Nevada,Cashiers,34490.0,10.65,22160.0,9.67,20100.0
Nevada,Gaming Change Persons and Booth Cashiers,1720.0,11.65,24230.0,10.68,22220.0
Nevada,Counter and Rental Clerks,4950.0,14.23,29590.0,13.17,27400.0
Nevada,Parts Salespersons,1930.0,18.01,37450.0,16.38,34070.0
Nevada,Retail Salespersons,49650.0,13.13,27310.0,11.15,23190.0
Nevada,Advertising Sales Agents,790.0,31.06,64610.0,27.47,57150.0
Nevada,Insurance Sales Agents,3110.0,30.34,63110.0,22.52,46850.0
Nevada,"Securities, Commodities, and Financial Services Sales Agents",2230.0,33.88,70470.0,22.05,45860.0
Nevada,Travel Agents,1030.0,25.7,53460.0,20.97,43610.0
Nevada,"Sales Representatives, Services, All Other",9110.0,26.39,54880.0,22.1,45960.0
Nevada,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1150.0,40.48,84200.0,37.74,78500.0
Nevada,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",9080.0,31.98,66510.0,27.29,56760.0
Nevada,Real Estate Brokers,170.0,40.1,83400.0,29.14,60620.0
Nevada,Real Estate Sales Agents,1560.0,29.6,61570.0,22.56,46920.0
Nevada,Sales Engineers,330.0,49.71,103410.0,48.47,100820.0
Nevada,Telemarketers,3210.0,15.9,33060.0,15.97,33220.0
Nevada,"Sales and Related Workers, All Other",1600.0,18.62,38720.0,14.73,30640.0
Nevada,Office and Administrative Support Occupations,197610.0,17.35,36090.0,16.26,33830.0
Nevada,First-Line Supervisors of Office and Administrative Support Workers,11480.0,25.71,53470.0,24.02,49960.0
Nevada,"Switchboard Operators, Including Answering Service",1710.0,14.96,31130.0,15.31,31840.0
Nevada,Telephone Operators,50.0,15.05,31300.0,14.97,31130.0
Nevada,Bill and Account Collectors,2280.0,16.75,34850.0,15.33,31880.0
Nevada,Billing and Posting Clerks,3570.0,17.92,37260.0,17.7,36820.0
Nevada,"Bookkeeping, Accounting, and Auditing Clerks",11880.0,19.06,39650.0,18.17,37800.0
